PlayerID,Age,Gender,Location,GameGenre,GameDifficulty,PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,HrsPerSession,churned
45130,24,Male,USA,Strategy,Medium,14.94,0,9,83,35,47,Medium,1.66,0
45131,30,Male,USA,Simulation,Easy,20.82,0,2,114,7,26,Low,10.41,1
45132,37,Female,USA,Sports,Easy,14.4,0,2,88,42,22,Low,7.2,1
45133,44,Male,Europe,Action,Medium,14.41,0,12,123,64,9,High,1.2,0
45134,20,Female,Asia,Simulation,Easy,7.22,0,5,113,68,13,Medium,1.44,0
45135,34,Female,USA,RPG,Easy,5.23,0,15,91,35,20,Medium,0.35,0
45136,30,Male,USA,Strategy,Easy,20.35,0,12,15,33,14,Medium,1.7,0
45137,42,Male,Europe,Simulation,Medium,19.18,0,10,46,23,11,Medium,1.92,0
45138,40,Male,USA,Strategy,Medium,15.69,0,14,29,76,46,Medium,1.12,0
45139,36,Male,Europe,Simulation,Easy,5.8,0,12,41,92,33,Medium,0.48,0
45140,25,Female,USA,Strategy,Easy,21.02,1,15,22,16,36,Medium,1.4,0
45141,15,Female,Europe,Simulation,Medium,22.14,0,15,116,85,4,High,1.48,0
45142,19,Female,Asia,Sports,Hard,23.81,0,7,108,28,45,Medium,3.4,0
45143,16,Male,USA,RPG,Easy,17.98,0,12,67,42,38,Medium,1.5,0
45144,20,Male,USA,RPG,Hard,5.53,0,2,111,45,47,Medium,2.77,0
45145,41,Female,USA,Sports,Medium,18.81,0,7,127,84,10,Medium,2.69,0
45146,40,Female,Europe,Sports,Easy,9.61,0,15,13,32,0,Low,0.64,1
45147,49,Female,Asia,RPG,Medium,16.55,1,19,44,17,9,Medium,0.87,0
45148,27,Male,Asia,RPG,Easy,23.34,0,7,55,10,7,Medium,3.33,0
45149,26,Male,Other,Sports,Medium,5.6,0,18,36,92,28,Medium,0.31,0
45150,32,Female,USA,Sports,Medium,8.16,0,9,123,32,12,Medium,0.91,0
45151,20,Male,USA,Simulation,Easy,17.86,0,15,109,9,34,High,1.19,0
45152,42,Male,USA,RPG,Easy,1.87,1,6,103,32,48,Medium,0.31,0
45153,42,Male,Europe,Action,Easy,5.12,1,17,171,43,48,High,0.3,0
45154,39,Male,Europe,RPG,Easy,11.13,1,2,33,29,8,Low,5.56,1
45155,19,Male,Europe,RPG,Medium,12.47,0,17,134,20,34,Low,0.73,1
45156,29,Male,USA,Action,Easy,2.8,0,9,31,15,43,Low,0.31,1
45157,23,Female,Europe,Action,Hard,22.5,0,10,30,75,49,Medium,2.25,0
45158,16,Male,Europe,Action,Easy,15.16,0,17,25,25,38,Medium,0.89,0
45159,23,Female,Asia,Strategy,Easy,14.29,1,5,100,99,28,Medium,2.86,0
45160,40,Male,USA,RPG,Easy,5.31,0,14,79,52,2,Low,0.38,1
45161,37,Female,Asia,Simulation,Easy,16.08,0,8,62,67,11,Medium,2.01,0
45162,42,Female,Europe,Action,Easy,4.13,1,8,75,47,47,Medium,0.52,0
45163,20,Male,Asia,Strategy,Hard,13.89,0,6,73,66,42,Medium,2.31,0
45164,18,Female,Asia,Action,Medium,23.8,0,11,51,58,26,Medium,2.16,0
45165,44,Male,USA,RPG,Medium,7.11,0,7,132,61,28,Medium,1.02,0
45166,32,Male,Europe,RPG,Easy,13.86,0,3,40,39,25,Low,4.62,1
45167,44,Male,Europe,Strategy,Medium,0.12,0,9,45,94,28,Medium,0.01,0
45168,41,Female,Europe,Strategy,Easy,20.84,0,19,79,26,18,High,1.1,0
45169,45,Female,Other,RPG,Medium,20.06,1,10,74,45,2,Medium,2.01,0
45170,44,Male,USA,Action,Easy,23.79,0,0,176,43,33,Low,,1
45171,26,Male,Europe,Sports,Medium,14.28,0,7,31,57,24,Low,2.04,1
45172,31,Female,Europe,Simulation,Medium,6.51,0,15,50,16,9,Medium,0.43,0
45173,48,Male,USA,Simulation,Medium,21.6,0,9,32,98,43,Medium,2.4,0
45174,42,Male,Europe,Sports,Medium,19.49,0,14,94,20,44,Medium,1.39,0
45175,18,Male,Europe,Simulation,Easy,2.18,0,18,157,55,14,High,0.12,0
45176,48,Male,Asia,Action,Hard,19.29,0,5,41,29,7,Low,3.86,1
45177,28,Male,Asia,RPG,Medium,1.86,1,14,86,99,24,Medium,0.13,0
45178,27,Female,USA,RPG,Hard,13.5,0,1,114,90,29,Low,13.5,1
45179,17,Female,Asia,Action,Easy,5.94,0,3,18,85,35,Low,1.98,1
45180,35,Male,Asia,Simulation,Medium,23.45,0,11,111,62,17,Medium,2.13,0
45181,30,Female,Europe,Strategy,Easy,7.6,0,18,153,32,4,Low,0.42,1
45182,40,Male,Asia,RPG,Easy,6.15,0,3,20,12,0,Low,2.05,1
45183,20,Male,USA,Simulation,Hard,9.96,0,13,135,22,26,High,0.77,0
45184,32,Female,Other,RPG,Medium,22.32,0,19,97,43,13,High,1.17,0
45185,20,Female,Other,Sports,Medium,11.3,0,11,143,28,4,High,1.03,0
45186,39,Male,USA,RPG,Easy,6.93,0,1,42,96,45,Low,6.93,1
45187,38,Female,USA,Strategy,Easy,21.73,0,4,11,88,13,Low,5.43,1
45188,44,Female,Asia,Action,Medium,21.48,1,8,82,94,15,Medium,2.69,0
45189,37,Male,USA,RPG,Hard,13.37,0,14,17,39,49,Medium,0.95,0
45190,22,Female,Other,Sports,Medium,0.34,0,16,12,9,18,Low,0.02,1
45191,23,Female,USA,RPG,Easy,4.05,0,8,12,70,45,Low,0.51,1
45192,20,Male,USA,Sports,Easy,13.64,0,1,57,64,3,Low,13.64,1
45193,47,Male,Asia,Action,Medium,5.8,0,19,30,76,5,Medium,0.31,0
45194,47,Female,USA,Action,Easy,13.42,0,12,72,19,14,Medium,1.12,0
45195,21,Female,Other,RPG,Medium,2.06,0,17,80,93,48,High,0.12,0
45196,32,Male,Europe,Strategy,Easy,13.12,1,10,56,83,13,Medium,1.31,0
45197,20,Male,Europe,Action,Hard,13.28,0,18,122,52,24,High,0.74,0
45198,35,Female,Asia,Action,Medium,21.19,0,6,135,15,27,Medium,3.53,0
45199,40,Male,Asia,Action,Medium,10.46,1,2,49,63,49,Low,5.23,1
45200,29,Female,USA,Simulation,Medium,14.72,1,12,65,85,48,Medium,1.23,0
45201,44,Female,USA,Simulation,Easy,3.71,0,8,86,66,28,Medium,0.46,0
45202,25,Female,Asia,Sports,Medium,21.06,1,5,22,15,12,Low,4.21,1
45203,22,Male,Other,RPG,Easy,6.83,0,8,67,76,7,Medium,0.85,0
45204,19,Female,Other,Simulation,Hard,19.52,0,0,155,53,47,Low,,1
45205,22,Female,USA,Strategy,Medium,23.58,0,6,35,55,32,Low,3.93,1
45206,19,Male,Europe,Action,Medium,13.77,1,13,105,81,25,High,1.06,0
45207,24,Male,Other,RPG,Easy,2.61,0,2,72,20,23,Low,1.3,1
45208,29,Male,Europe,Sports,Easy,8.56,0,16,71,78,23,Medium,0.53,0
45209,17,Male,Asia,Action,Medium,13.67,0,0,78,66,12,Low,,1
45210,24,Male,Other,Action,Hard,10.31,0,0,69,94,29,Low,,1
45211,21,Male,USA,Strategy,Easy,17.88,0,8,113,11,14,Medium,2.24,0
45212,38,Female,Asia,RPG,Easy,23.02,1,14,56,25,36,Medium,1.64,0
45213,40,Male,Asia,Strategy,Hard,4.03,0,2,83,82,30,Low,2.01,1
45214,48,Female,USA,Sports,Hard,13.48,0,15,53,85,17,Medium,0.9,0
45215,22,Female,Other,Sports,Easy,7.45,0,4,120,12,26,Medium,1.86,0
45216,19,Female,Asia,Action,Medium,8.01,1,6,154,50,10,Medium,1.34,0
45217,40,Female,Other,Sports,Medium,8.92,0,2,146,93,10,Medium,4.46,0
45218,24,Female,Europe,RPG,Medium,13.31,0,11,16,72,9,Medium,1.21,0
45219,47,Female,USA,Action,Medium,4.83,0,11,78,21,27,Medium,0.44,0
45220,45,Female,USA,RPG,Easy,22.63,1,1,123,38,7,Low,22.63,1
45221,39,Male,Asia,Simulation,Hard,17.41,0,17,14,50,49,Medium,1.02,0
45222,27,Male,USA,Strategy,Easy,1.88,0,4,99,86,18,Medium,0.47,0
45223,15,Male,USA,RPG,Medium,8.29,0,17,124,56,39,High,0.49,0
45224,38,Male,Other,Action,Hard,15.1,0,8,162,74,6,Medium,1.89,0
45225,41,Male,USA,RPG,Easy,22.19,0,0,147,12,13,Low,,1
45226,32,Female,USA,Sports,Medium,10.87,1,17,141,88,47,High,0.64,0
45227,29,Female,Europe,Sports,Easy,7.27,0,11,20,78,6,Low,0.66,1
45228,31,Male,Europe,Action,Easy,13.77,0,10,52,97,3,Medium,1.38,0
45229,43,Male,Europe,RPG,Medium,5.84,0,17,111,74,26,High,0.34,0
45230,19,Female,Europe,Simulation,Easy,6.62,0,13,24,32,45,Medium,0.51,0
45231,25,Male,USA,Sports,Easy,14.08,0,3,59,78,18,Low,4.69,1
45232,30,Female,USA,Strategy,Easy,4.19,1,15,68,81,7,Medium,0.28,0
45233,48,Male,Europe,RPG,Medium,5.21,0,19,179,80,22,High,0.27,0
45234,31,Male,Other,RPG,Easy,19.46,1,0,66,28,44,Low,,1
45235,47,Male,Other,RPG,Hard,12.63,0,5,22,21,44,Low,2.53,1
45236,45,Male,USA,RPG,Medium,4.11,0,6,74,98,17,Low,0.69,1
45237,32,Female,Other,Strategy,Easy,1.74,0,5,83,91,11,High,0.35,0
45238,39,Male,Europe,RPG,Easy,0.0,0,7,99,18,0,Medium,0.0,0
45239,19,Male,Europe,Action,Easy,0.26,0,16,61,27,28,Medium,0.02,0
45240,44,Female,USA,Action,Easy,18.1,0,14,43,82,32,Medium,1.29,0
45241,37,Male,Asia,RPG,Hard,9.75,0,1,163,92,24,Low,9.75,1
45242,32,Male,Europe,Sports,Hard,2.76,0,6,122,91,48,Medium,0.46,0
45243,46,Female,USA,Sports,Easy,11.02,0,0,21,52,15,Low,,1
45244,44,Female,Other,RPG,Hard,21.9,1,13,130,68,11,Medium,1.68,0
45245,43,Female,Other,RPG,Medium,9.63,0,10,171,76,13,High,0.96,0
45246,23,Female,Europe,RPG,Medium,0.56,0,4,15,66,33,Medium,0.14,0
45247,37,Female,Europe,RPG,Easy,5.08,0,5,72,10,34,Medium,1.02,0
45248,17,Male,USA,Simulation,Easy,14.64,1,8,135,78,13,Medium,1.83,0
45249,36,Male,USA,Action,Easy,5.8,0,4,164,26,15,Medium,1.45,0
45250,45,Male,USA,Sports,Easy,22.66,0,13,116,60,3,High,1.74,0
45251,36,Female,Asia,Action,Medium,20.47,0,7,54,96,33,Medium,2.92,0
45252,25,Male,Europe,RPG,Easy,17.04,1,11,13,79,20,Low,1.55,1
45253,17,Female,USA,Sports,Hard,6.68,0,18,127,87,10,High,0.37,0
45254,28,Female,Other,Action,Hard,1.98,0,4,30,54,43,Low,0.49,1
45255,33,Male,Europe,Action,Medium,18.88,0,9,115,40,49,Medium,2.1,0
45256,45,Male,Other,Strategy,Easy,4.77,0,8,117,39,3,Medium,0.6,0
45257,46,Female,USA,Sports,Medium,19.08,0,18,133,65,2,High,1.06,0
45258,40,Female,Asia,Simulation,Hard,19.41,1,19,100,35,23,Low,1.02,1
45259,15,Female,Asia,Strategy,Easy,17.83,0,18,21,78,47,Medium,0.99,0
45260,16,Female,Asia,Action,Easy,2.15,0,15,137,96,40,High,0.14,0
45261,20,Male,Asia,Sports,Easy,7.34,0,2,158,99,40,Medium,3.67,0
45262,28,Female,Asia,Sports,Hard,2.15,0,7,43,33,48,Low,0.31,1
45263,42,Female,Asia,Action,Easy,14.23,0,12,103,15,8,Medium,1.19,0
45264,47,Female,Asia,Simulation,Easy,19.36,1,5,130,69,11,Medium,3.87,0
45265,39,Male,Europe,Simulation,Medium,16.96,0,6,64,83,6,Low,2.83,1
45266,32,Female,USA,Action,Medium,21.05,0,2,54,86,32,Low,10.53,1
45267,48,Female,USA,RPG,Easy,0.11,0,19,131,27,13,High,0.01,0
45268,26,Male,USA,Action,Easy,23.98,1,1,137,79,49,Medium,23.98,0
45269,41,Female,Asia,RPG,Easy,2.65,0,5,63,7,30,Low,0.53,1
45270,38,Male,Other,Simulation,Easy,1.23,0,7,18,35,47,Low,0.18,1
45271,47,Male,Europe,Strategy,Medium,13.3,1,6,150,37,26,Medium,2.22,0
45272,29,Male,Europe,Simulation,Medium,3.22,0,13,130,17,40,High,0.25,0
45273,46,Female,USA,Strategy,Easy,1.6,0,9,99,21,33,Medium,0.18,0
45274,31,Male,Europe,Sports,Easy,4.19,0,4,56,72,47,Medium,1.05,0
45275,49,Female,Europe,Sports,Easy,13.01,0,4,25,92,26,Low,3.25,1
45276,49,Female,Europe,Sports,Hard,18.92,0,2,91,52,13,Low,9.46,1
45277,27,Male,USA,RPG,Easy,12.6,0,8,129,33,5,Medium,1.57,0
45278,23,Male,Europe,Simulation,Easy,4.63,0,14,107,98,7,High,0.33,0
45279,24,Male,Europe,RPG,Medium,14.48,0,18,16,59,22,Medium,0.8,0
45280,15,Female,USA,Action,Easy,5.1,0,3,177,82,6,Medium,1.7,0
45281,48,Male,Asia,Strategy,Medium,17.09,0,19,51,39,21,Medium,0.9,0
45282,39,Male,Europe,RPG,Medium,4.88,0,7,143,29,5,Medium,0.7,0
45283,36,Male,Europe,Action,Easy,6.27,0,5,114,43,18,Medium,1.25,0
45284,24,Male,USA,Sports,Medium,20.88,0,0,173,88,43,Low,,1
45285,40,Female,Europe,Action,Easy,0.25,1,17,69,65,32,Medium,0.01,0
45286,33,Male,USA,Simulation,Easy,21.72,0,6,105,97,25,High,3.62,0
45287,18,Male,Other,Action,Easy,19.59,0,16,20,2,1,Low,1.22,1
45288,19,Male,USA,RPG,Medium,21.62,1,18,47,47,40,High,1.2,0
45289,43,Male,USA,Sports,Easy,3.46,0,3,173,90,44,Medium,1.15,0
45290,19,Female,Europe,RPG,Medium,5.04,0,5,88,47,45,Medium,1.01,0
45291,15,Female,Europe,Strategy,Easy,3.8,0,0,142,90,21,Low,,1
45292,42,Female,Asia,Action,Easy,6.42,1,6,161,51,11,Medium,1.07,0
45293,33,Male,USA,Strategy,Easy,3.8,0,3,128,9,48,Medium,1.27,0
45294,15,Male,Asia,Simulation,Medium,16.34,0,19,172,45,32,Medium,0.86,0
45295,43,Female,Other,Action,Easy,23.57,1,1,131,49,39,Low,23.57,1
45296,46,Male,Asia,RPG,Medium,16.01,0,4,79,91,9,Medium,4.0,0
45297,28,Male,USA,RPG,Medium,22.39,0,7,140,80,10,Medium,3.2,0
45298,46,Male,Asia,Strategy,Medium,10.79,0,13,137,15,13,High,0.83,0
45299,23,Male,USA,Action,Easy,0.17,1,7,116,16,25,Medium,0.02,0
45300,33,Female,USA,Action,Easy,10.38,0,5,73,90,46,Medium,2.08,0
45301,25,Male,USA,Action,Easy,15.35,1,16,74,90,36,Medium,0.96,0
45302,18,Male,USA,Simulation,Medium,1.76,0,3,134,27,6,Medium,0.59,0
45303,39,Female,Asia,RPG,Easy,21.47,0,9,89,65,8,Medium,2.39,0
45304,31,Female,Asia,Strategy,Medium,1.41,0,15,106,91,39,High,0.09,0
45305,22,Male,USA,Sports,Easy,16.29,0,2,155,89,18,High,8.14,0
45306,15,Male,Asia,Action,Easy,4.57,0,14,123,68,6,High,0.33,0
45307,16,Male,USA,Action,Easy,9.38,1,13,18,18,1,Low,0.72,1
45308,24,Male,USA,RPG,Medium,4.99,0,10,75,50,2,Medium,0.5,0
45309,41,Male,Europe,Strategy,Hard,1.09,0,12,67,15,0,Medium,0.09,0
45310,41,Male,Europe,Sports,Easy,15.37,0,11,64,82,25,Medium,1.4,0
45311,27,Male,USA,Strategy,Easy,1.43,0,16,22,18,9,Medium,0.09,0
45312,25,Female,USA,RPG,Medium,7.66,1,2,147,50,25,Medium,3.83,0
45313,28,Male,USA,Action,Medium,9.83,0,3,149,46,1,Medium,3.28,0
45314,46,Female,Europe,RPG,Medium,5.16,0,18,107,28,20,High,0.29,0
45315,30,Male,Europe,Sports,Easy,15.65,1,12,56,95,30,Medium,1.3,0
45316,43,Female,Europe,Simulation,Easy,13.82,0,18,46,27,25,Medium,0.77,0
45317,48,Female,USA,Strategy,Medium,15.11,0,17,71,20,14,Medium,0.89,0
45318,40,Female,Other,Strategy,Medium,13.66,1,3,21,88,42,Low,4.55,1
45319,19,Male,Other,Action,Easy,21.65,0,1,162,6,42,Low,21.65,1
45320,33,Male,USA,Strategy,Medium,20.91,0,0,60,41,15,Low,,1
45321,42,Female,Other,RPG,Easy,9.64,0,17,100,54,19,High,0.57,0
45322,42,Male,USA,RPG,Easy,7.88,1,3,114,12,14,Medium,2.63,0
45323,31,Female,USA,Simulation,Hard,22.08,0,1,75,3,3,Low,22.08,1
45324,33,Female,USA,Simulation,Easy,9.8,0,13,94,1,38,Medium,0.75,0
45325,41,Female,USA,Action,Easy,5.89,0,3,118,99,13,Medium,1.96,0
45326,26,Female,Asia,RPG,Easy,14.26,0,2,19,3,22,Low,7.13,1
45327,17,Female,Europe,Sports,Hard,14.06,0,4,105,68,33,High,3.51,0
45328,18,Male,Other,RPG,Easy,0.92,0,3,112,97,41,Medium,0.31,0
45329,25,Male,Asia,Sports,Easy,14.47,0,2,75,73,25,Low,7.24,1
45330,48,Male,USA,Simulation,Easy,22.44,0,9,178,94,0,High,2.49,0
45331,32,Male,USA,Simulation,Medium,7.03,0,10,39,24,22,Medium,0.7,0
45332,49,Male,USA,RPG,Easy,3.84,0,14,75,85,36,Medium,0.27,0
45333,32,Female,USA,Strategy,Hard,9.01,1,0,40,71,13,Low,,1
45334,20,Male,USA,Strategy,Easy,0.76,0,12,105,7,15,Medium,0.06,0
45335,48,Female,Asia,Simulation,Easy,5.9,1,7,177,70,10,Medium,0.84,0
45336,47,Male,USA,Action,Medium,1.19,1,12,105,90,21,Medium,0.1,0
45337,22,Female,Europe,RPG,Medium,16.71,0,7,145,50,37,Medium,2.39,0
45338,34,Male,Europe,Simulation,Medium,5.73,0,7,162,98,11,Medium,0.82,0
45339,34,Male,USA,Sports,Easy,15.45,0,14,147,54,1,High,1.1,0
45340,32,Female,USA,Simulation,Easy,19.94,0,8,114,59,30,Medium,2.49,0
45341,41,Female,Europe,Action,Easy,13.57,0,2,63,77,44,Low,6.79,1
45342,19,Male,Other,RPG,Easy,19.54,0,18,136,1,22,High,1.09,0
45343,21,Male,Europe,Action,Easy,22.05,0,9,63,36,18,Medium,2.45,0
45344,36,Male,Asia,Strategy,Medium,4.46,0,6,81,76,29,Medium,0.74,0
45345,48,Male,USA,Strategy,Hard,6.05,1,12,106,61,22,Medium,0.5,0
45346,27,Female,USA,Action,Easy,0.75,0,16,96,9,34,High,0.05,0
45347,46,Female,USA,Action,Hard,7.9,0,19,123,14,12,High,0.42,0
45348,38,Male,USA,Action,Easy,0.43,0,4,14,77,22,Low,0.11,1
45349,30,Male,USA,Strategy,Medium,11.41,1,13,39,80,23,Medium,0.88,0
45350,28,Male,Other,Sports,Easy,19.12,0,3,161,58,36,Medium,6.37,0
45351,21,Female,Asia,Simulation,Hard,9.76,0,4,137,52,9,Medium,2.44,0
45352,26,Female,Asia,Simulation,Easy,16.74,0,16,138,6,43,High,1.05,0
45353,34,Female,USA,Sports,Medium,5.61,0,5,104,87,49,Medium,1.12,0
45354,47,Male,Europe,Simulation,Medium,6.91,1,19,98,39,24,High,0.36,0
45355,20,Male,USA,RPG,Easy,17.89,0,4,51,22,2,Low,4.47,1
45356,41,Female,Asia,Sports,Hard,11.01,0,2,74,40,48,Low,5.51,1
45357,27,Male,Europe,Strategy,Easy,1.81,0,8,171,81,21,High,0.23,0
45358,19,Male,USA,Strategy,Easy,1.42,1,13,174,83,27,High,0.11,0
45359,38,Male,Other,Strategy,Easy,13.59,0,18,141,96,19,High,0.75,0
45360,24,Male,USA,Action,Hard,4.0,0,19,147,8,30,High,0.21,0
45361,46,Female,USA,Strategy,Easy,5.77,0,4,53,37,21,Low,1.44,1
45362,23,Male,Europe,Simulation,Medium,21.4,1,19,85,27,1,High,1.13,0
45363,49,Female,Europe,Simulation,Medium,17.05,0,10,26,22,48,Low,1.71,1
45364,26,Male,USA,RPG,Medium,1.34,0,14,106,7,30,High,0.1,0
45365,25,Male,Asia,Action,Medium,11.4,0,11,47,19,16,Medium,1.04,0
45366,22,Female,USA,Strategy,Hard,17.63,0,9,131,93,25,Medium,1.96,0
45367,24,Female,USA,RPG,Medium,13.07,0,14,104,7,30,High,0.93,0
45368,28,Male,Europe,Strategy,Easy,7.76,0,14,134,11,29,High,0.55,0
45369,44,Female,Europe,Strategy,Hard,1.85,0,11,90,30,28,Medium,0.17,0
45370,15,Female,USA,Sports,Easy,19.59,0,8,144,10,40,Medium,2.45,0
45371,26,Female,Other,Action,Medium,8.37,0,14,177,98,47,High,0.6,0
45372,19,Male,Asia,Strategy,Hard,7.64,0,0,176,56,31,Low,,1
45373,28,Male,USA,Strategy,Medium,11.91,0,8,151,19,27,Medium,1.49,0
45374,31,Female,Asia,Sports,Hard,5.53,0,18,67,36,14,Medium,0.31,0
45375,36,Female,USA,Sports,Hard,4.24,0,17,81,82,7,Medium,0.25,0
45376,45,Male,Other,Action,Hard,4.39,0,5,146,21,16,Medium,0.88,0
45377,40,Male,Other,Sports,Easy,21.78,0,13,137,47,23,High,1.68,0
45378,27,Female,Europe,RPG,Medium,13.61,0,6,20,36,47,Low,2.27,1
45379,17,Male,Europe,RPG,Easy,23.59,0,5,126,19,32,Medium,4.72,0
45380,25,Male,Europe,Sports,Hard,10.64,0,6,83,39,36,Medium,1.77,0
45381,19,Female,Asia,Simulation,Easy,2.07,0,3,114,25,27,High,0.69,0
45382,18,Female,Asia,Simulation,Easy,22.46,0,2,168,34,28,Medium,11.23,0
45383,46,Male,Europe,Sports,Hard,9.38,1,1,91,4,33,Low,9.38,1
45384,24,Female,Europe,RPG,Easy,2.32,0,12,76,6,48,Medium,0.19,0
45385,24,Male,USA,Action,Easy,13.8,1,19,116,60,9,High,0.73,0
45386,32,Male,Other,Simulation,Easy,11.05,0,13,89,82,4,Medium,0.85,0
45387,37,Female,Europe,Action,Hard,4.12,0,17,27,10,20,Medium,0.24,0
45388,32,Male,USA,Sports,Easy,19.26,1,2,163,11,27,Low,9.63,1
45389,49,Male,Europe,RPG,Hard,1.04,1,12,93,20,6,Medium,0.09,0
45390,17,Male,USA,RPG,Hard,14.1,1,12,70,17,5,Medium,1.17,0
45391,15,Male,USA,Simulation,Easy,5.94,0,12,45,70,28,Medium,0.5,0
45392,31,Male,Other,Sports,Medium,17.83,1,19,12,73,22,Low,0.94,1
45393,20,Female,Asia,Strategy,Hard,13.86,0,8,150,84,6,Low,1.73,1
45394,25,Male,Asia,Simulation,Medium,3.32,0,8,31,26,21,Low,0.41,1
45395,28,Male,Europe,Action,Easy,3.42,0,13,115,55,39,High,0.26,0
45396,42,Female,USA,Sports,Hard,22.18,0,11,25,92,29,Medium,2.02,0
45397,25,Male,USA,Action,Hard,20.76,0,9,120,2,17,Medium,2.31,0
45398,18,Female,USA,Strategy,Easy,14.56,0,10,96,64,26,Medium,1.46,0
45399,20,Male,Europe,Strategy,Easy,23.03,0,9,133,41,36,Medium,2.56,0
45400,33,Female,USA,Simulation,Hard,6.28,0,2,64,81,15,Low,3.14,1
45401,45,Male,USA,Action,Easy,4.22,0,12,150,28,35,High,0.35,0
45402,16,Female,Other,Action,Medium,23.67,0,18,179,57,31,High,1.32,0
45403,39,Female,Asia,Action,Easy,18.01,0,11,156,31,30,High,1.64,0
45404,25,Male,Europe,Strategy,Easy,1.72,0,19,140,50,6,High,0.09,0
45405,35,Female,Europe,Action,Medium,11.23,1,16,147,25,15,High,0.7,0
45406,17,Female,Asia,Sports,Easy,13.29,0,9,117,28,29,High,1.48,0
45407,16,Female,USA,Simulation,Hard,8.48,0,11,93,77,32,Medium,0.77,0
45408,25,Female,USA,Action,Hard,20.45,1,6,106,24,18,Medium,3.41,0
45409,38,Male,Other,Strategy,Medium,22.31,0,12,81,14,47,Medium,1.86,0
45410,38,Male,Other,Action,Easy,9.31,1,10,62,15,6,Medium,0.93,0
45411,35,Female,Europe,RPG,Easy,0.78,0,17,155,56,32,High,0.05,0
45412,39,Male,Europe,Simulation,Easy,19.5,0,19,19,4,40,Medium,1.03,0
45413,18,Female,Asia,Simulation,Hard,0.42,1,15,138,29,36,High,0.03,0
45414,37,Male,Asia,Sports,Easy,19.85,1,1,105,14,20,Low,19.85,1
45415,38,Female,Asia,RPG,Medium,12.16,0,2,144,61,45,Medium,6.08,0
45416,35,Female,Europe,Action,Easy,11.18,0,3,66,62,41,Medium,3.73,0
45417,16,Female,Other,Sports,Medium,8.78,0,9,151,52,29,High,0.98,0
45418,37,Female,USA,Simulation,Hard,18.77,0,5,164,4,45,High,3.75,0
45419,29,Male,USA,Strategy,Medium,18.75,0,2,152,32,45,Medium,9.37,0
45420,40,Male,Europe,RPG,Medium,22.16,0,2,120,47,5,Low,11.08,1
45421,40,Male,USA,Strategy,Medium,20.21,0,10,149,83,25,High,2.02,0
45422,42,Female,USA,Simulation,Medium,16.24,1,11,55,59,5,Medium,1.48,0
45423,40,Female,Other,Simulation,Hard,4.35,0,15,160,50,23,Low,0.29,1
45424,16,Female,Other,Simulation,Medium,0.04,1,1,122,85,30,Low,0.04,1
45425,49,Female,USA,Simulation,Medium,10.77,0,0,167,97,28,Low,,1
45426,46,Female,Asia,Sports,Hard,14.01,0,6,77,70,46,Medium,2.33,0
45427,44,Female,Europe,Strategy,Easy,7.57,1,17,156,41,5,High,0.45,0
45428,34,Male,Europe,RPG,Medium,17.94,0,5,13,48,22,Low,3.59,1
45429,27,Male,USA,RPG,Medium,9.67,0,0,162,93,11,Low,,1
45430,41,Female,USA,Simulation,Easy,17.04,0,0,42,36,35,Low,,1
45431,37,Female,USA,Strategy,Hard,17.8,0,9,154,67,31,High,1.98,0
45432,30,Female,Europe,Simulation,Medium,5.67,1,16,106,38,0,High,0.35,0
45433,45,Female,Europe,Simulation,Easy,16.31,0,3,119,15,32,Medium,5.44,0
45434,26,Male,USA,RPG,Easy,22.52,0,17,97,99,45,High,1.32,0
45435,47,Female,Asia,RPG,Medium,8.43,1,5,120,68,21,Medium,1.69,0
45436,46,Female,USA,Strategy,Easy,9.26,0,17,147,13,38,High,0.54,0
45437,16,Male,USA,Sports,Easy,1.55,0,14,161,4,22,High,0.11,0
45438,37,Male,Europe,Sports,Easy,22.09,0,0,22,14,11,Low,,1
45439,46,Male,Asia,RPG,Easy,19.67,0,4,64,6,38,Low,4.92,1
45440,29,Male,USA,Strategy,Easy,11.83,0,18,120,95,9,Medium,0.66,0
45441,22,Female,USA,Strategy,Hard,7.91,0,17,143,10,17,High,0.47,0
45442,36,Female,USA,Strategy,Easy,8.83,0,2,106,56,45,Medium,4.41,0
45443,48,Male,USA,Sports,Easy,2.51,0,14,144,46,34,High,0.18,0
45444,15,Male,USA,Action,Easy,1.29,0,19,134,58,26,High,0.07,0
45445,24,Male,Asia,Strategy,Hard,21.44,0,2,67,96,49,Medium,10.72,0
45446,30,Female,Europe,Action,Easy,20.46,0,16,47,93,36,Medium,1.28,0
45447,38,Female,Asia,RPG,Easy,23.12,0,8,61,52,33,Medium,2.89,0
45448,38,Male,Asia,RPG,Easy,15.73,0,15,169,69,17,High,1.05,0
45449,28,Male,Europe,Sports,Medium,14.9,0,13,21,84,27,Low,1.15,1
45450,40,Female,USA,Strategy,Medium,10.71,0,3,102,17,35,Low,3.57,1
45451,32,Male,Other,Action,Easy,9.5,0,17,59,12,47,Medium,0.56,0
45452,34,Male,USA,Simulation,Medium,6.52,0,11,106,58,21,Medium,0.59,0
45453,38,Male,Other,Strategy,Easy,19.57,1,4,33,16,34,Low,4.89,1
45454,40,Female,Asia,RPG,Easy,0.39,0,0,94,23,42,Low,,1
